,decade,school,counts,image_url
302,1810,london,1,http://farm4.staticflickr.com/3730/11219853045_56e8f319f5_b.jpg
303,1810,enk,1,http://farm4.staticflickr.com/3736/11219864354_735d865027_b.jpg
304,1810,london,1,http://farm6.staticflickr.com/5478/11219810564_012d3c2780_b.jpg
305,1810,london,1,http://farm4.staticflickr.com/3757/11219738126_00fd201f3e_b.jpg
306,1810,london,1,http://farm8.staticflickr.com/7441/11219945746_9120482cc1_b.jpg
307,1810,philadelphia,1,http://farm4.staticflickr.com/3682/11219919915_5438de3d2c_b.jpg
308,1810,enk,1,http://farm8.staticflickr.com/7347/11219709354_9f3e140642_b.jpg
309,1810,london,1,http://farm4.staticflickr.com/3792/11219791324_9d2eca89ed_b.jpg
310,1810,london,1,http://farm6.staticflickr.com/5534/11219770645_e06de3f09a_b.jpg
311,1810,london,1,http://farm8.staticflickr.com/7341/11219811594_df9eb12827_b.jpg
312,1810,london,1,http://farm8.staticflickr.com/7348/11219956014_2985119aeb_b.jpg
313,1810,london,1,http://farm3.staticflickr.com/2836/11220101253_be4676777c_b.jpg
314,1810,london,1,http://farm6.staticflickr.com/5512/11219809574_4b1c0bc5b0_b.jpg
315,1820,stockholm,1,http://farm8.staticflickr.com/7434/11006291753_b0df0d7fc9_b.jpg
316,1820,verona,1,http://farm3.staticflickr.com/2838/11006408834_afd9e5d7aa_b.jpg
317,1820,london,1,http://farm8.staticflickr.com/7458/11221150795_a97bb3d420_b.jpg
318,1820,london,1,http://farm4.staticflickr.com/3773/11220011995_7e02abef2f_b.jpg
319,1820,london,1,http://farm8.staticflickr.com/7445/11220111775_6b4f6c1124_b.jpg
320,1820,london,1,http://farm4.staticflickr.com/3730/11006258714_4576bed11c_b.jpg
321,1820,strasburg,1,http://farm4.staticflickr.com/3776/11006488743_e3de223b50_b.jpg
322,1820,london,1,http://farm8.staticflickr.com/7404/11220296644_d4f6ccf55d_b.jpg
323,1820,london,1,http://farm3.staticflickr.com/2818/11220817786_f4c041e0d0_b.jpg
324,1820,boston [mass.],1,http://farm8.staticflickr.com/7426/11006252356_c479eb84c0_b.jpg
325,1820,portsea,1,http://farm6.staticflickr.com/5486/11006397746_a91e08d73d_b.jpg
326,1820,london,1,http://farm8.staticflickr.com/7383/11221236583_37b0bc0585_b.jpg
327,1820,london,1,http://farm6.staticflickr.com/5479/11220561363_78101a97e2_b.jpg
328,1820,london,1,http://farm6.staticflickr.com/5504/11220132774_237c7cb1a0_b.jpg
329,1820,coventry,1,http://farm4.staticflickr.com/3701/11006411643_e81e5cc3d8_b.jpg
330,1820,london,1,http://farm6.staticflickr.com/5521/11221161264_f9919f20e6_b.jpg
331,1820,london,1,http://farm4.staticflickr.com/3671/11220639533_a9be5f0f2e_b.jpg
332,1820,london,1,http://farm4.staticflickr.com/3770/11220298505_0db271d917_b.jpg
333,1820,london,1,http://farm6.staticflickr.com/5534/11220733305_0242deabef_b.jpg
334,1820,london,1,http://farm6.staticflickr.com/5502/11006026985_ff0541da8c_b.jpg
335,1820,london,1,http://farm6.staticflickr.com/5509/11220103765_38f27fcec7_b.jpg
336,1820,london,1,http://farm8.staticflickr.com/7342/11220710464_7e259a3030_b.jpg
337,1820,coventry,1,http://farm3.staticflickr.com/2858/11006397324_712d13ddab_b.jpg
338,1820,london,1,http://farm8.staticflickr.com/7309/11220481243_b1200c024b_b.jpg
339,1820,london,1,http://farm8.staticflickr.com/7345/11006357364_ebfc17de9a_b.jpg
340,1830,sheffield,2,http://farm4.staticflickr.com/3702/11006564134_fbdaaae11d_b.jpg
341,1830,sheffield,2,http://farm4.staticflickr.com/3702/11006564134_fbdaaae11d_b.jpg
342,1830,amsterdam,2,http://farm4.staticflickr.com/3685/11003470206_012b6cecb3_b.jpg
343,1830,amsterdam,2,http://farm4.staticflickr.com/3685/11003470206_012b6cecb3_b.jpg
344,1830,london,1,http://farm8.staticflickr.com/7317/11221407845_da2e155090_b.jpg
345,1830,ipswich,1,http://farm4.staticflickr.com/3666/11006887194_065291b2eb_b.jpg
346,1830,paris,1,http://farm4.staticflickr.com/3776/11009209016_61569a93f0_b.jpg
347,1830,sevilla,1,http://farm8.staticflickr.com/7456/11006809245_6e3c597243_b.jpg
348,1830,paris,1,http://farm4.staticflickr.com/3755/11008985034_ea9f2edb6d_b.jpg
349,1830,glasgow,1,http://farm4.staticflickr.com/3776/11007363693_4378f15e57_b.jpg
350,1830,london,1,http://farm6.staticflickr.com/5501/11007864724_9346c8f2d9_b.jpg
351,1830,paris,1,http://farm6.staticflickr.com/5490/11222072913_eda5e3b72a_b.jpg
352,1830,paris,1,http://farm3.staticflickr.com/2857/11007786654_a00a7e4b74_b.jpg
353,1830,london,1,http://farm8.staticflickr.com/7294/11010276216_402bb8e598_b.jpg
354,1830,pesth,1,http://farm8.staticflickr.com/7380/11007424136_71500867ca_b.jpg
355,1830,london,1,http://farm4.staticflickr.com/3744/11006647375_80eccbf28a_b.jpg
356,1830,london,1,http://farm6.staticflickr.com/5534/11008281416_0e70cd353c_b.jpg
357,1830,calcutta,1,http://farm4.staticflickr.com/3739/11007195584_283a76be12_b.jpg
358,1830,london,1,http://farm8.staticflickr.com/7320/11010790403_3bf9ca3277_b.jpg
359,1830,paris,1,http://farm8.staticflickr.com/7309/11010363174_9bf9a08011_b.jpg
360,1830,tottenham,1,http://farm4.staticflickr.com/3814/11222244354_07930a3026_b.jpg
361,1830,london,1,http://farm4.staticflickr.com/3805/11010024073_5e2261da84_b.jpg
362,1830,paris,1,http://farm8.staticflickr.com/7343/11221978656_56f84bf882_b.jpg
363,1830,london,1,http://farm3.staticflickr.com/2864/11007411224_5bec9896ee_b.jpg
364,1830,bedford,1,http://farm6.staticflickr.com/5535/11008228844_ed78970917_b.jpg
365,1830,edinburgh,1,http://farm3.staticflickr.com/2844/11007198355_bc49f10014_b.jpg
366,1830,frankfurt am main,1,http://farm6.staticflickr.com/5478/11010416033_c893a3d7d0_b.jpg
367,1840,london,2,http://farm4.staticflickr.com/3680/11006347375_b3d869a099_b.jpg
368,1840,london,2,http://farm4.staticflickr.com/3680/11006347375_b3d869a099_b.jpg
369,1840,london,1,http://farm8.staticflickr.com/7365/11019737906_a8209f0760_b.jpg
370,1840,london,1,http://farm6.staticflickr.com/5473/11023839796_e483604d25_b.jpg
371,1840,wien,1,http://farm4.staticflickr.com/3731/11006337616_ccabde45fe_b.jpg
372,1840,london,1,http://farm6.staticflickr.com/5543/11021260426_e7bdd63fb1_b.jpg
373,1840,amsterdam,1,http://farm3.staticflickr.com/2832/11019015204_f5b35553f3_b.jpg
374,1840,london,1,http://farm6.staticflickr.com/5486/11023953104_fcf29a8366_b.jpg
375,1840,amsterdam,1,http://farm8.staticflickr.com/7427/11018097656_94dd150936_b.jpg
376,1840,wurzburg,1,http://farm4.staticflickr.com/3757/11022106596_3ab92db6bc_b.jpg
377,1840,london,1,http://farm4.staticflickr.com/3740/11224971454_42320843bb_b.jpg
378,1840,enk,1,http://farm8.staticflickr.com/7353/11006959215_c476ea01d8_b.jpg
379,1840,stuttgart,1,http://farm8.staticflickr.com/7393/11222869083_00d59033d6_b.jpg
380,1840,leipzig,1,http://farm4.staticflickr.com/3816/11022166656_4ea86b24a0_b.jpg
381,1840,e. lloyd,1,http://farm6.staticflickr.com/5496/11222965356_402a467368_b.jpg
382,1840,firenze,1,http://farm8.staticflickr.com/7304/11006170604_ae5a47c816_b.jpg
383,1840,antwerpen,1,http://farm4.staticflickr.com/3696/11007767586_7bb07ee9f1_b.jpg
384,1840,london,1,http://farm6.staticflickr.com/5545/11226419294_5458f9f33f_b.jpg
385,1840,new york,1,http://farm4.staticflickr.com/3679/11020270664_13c5d20f93_b.jpg
386,1840,edinburgh,1,http://farm4.staticflickr.com/3798/11013522815_1651e7056c_b.jpg
387,1840,paderborn,1,http://farm4.staticflickr.com/3762/11022319176_f311c66536_b.jpg
388,1840,sunderland,1,http://farm8.staticflickr.com/7326/11006856216_9874eca742_b.jpg
389,1840,grenoble,1,http://farm4.staticflickr.com/3737/11010963145_41c2d30c89_b.jpg
390,1840,glasgow,1,http://farm4.staticflickr.com/3787/11017999875_cd9a3492f5_b.jpg
391,1840,boston [mass.],1,http://farm4.staticflickr.com/3752/11022267064_5c5be7ea50_b.jpg
392,1840,e. lloyd,1,http://farm4.staticflickr.com/3742/11223224573_fa4958c4a1_b.jpg
393,1850,london,1,http://farm6.staticflickr.com/5534/11043513654_a2599409d6_b.jpg
394,1850,london,1,http://farm3.staticflickr.com/2888/11232249976_8ba82f87f4_b.jpg
395,1850,calcutta,1,http://farm8.staticflickr.com/7341/11016078606_d06bdd0bc1_b.jpg
396,1850,amsterdam,1,http://farm4.staticflickr.com/3666/11025296366_71ef36a9c5_b.jpg
397,1850,london,1,http://farm8.staticflickr.com/7321/11229902633_e3748f61fa_b.jpg
398,1850,bradford,1,http://farm6.staticflickr.com/5476/11008039346_6a510f63b9_b.jpg
399,1850,london,1,http://farm8.staticflickr.com/7432/11016807954_0295c8b80e_b.jpg
400,1850,new york,1,http://farm4.staticflickr.com/3821/11230243713_c3ea65a906_b.jpg
401,1850,london,1,http://farm6.staticflickr.com/5512/11044490803_cac1066dc3_b.jpg
402,1850,london,1,http://farm8.staticflickr.com/7324/11230029503_a522f17be6_b.jpg
403,1850,philadelphia,1,http://farm6.staticflickr.com/5529/11010007085_910eef5278_b.jpg
404,1850,london,1,http://farm8.staticflickr.com/7312/11014763643_65325d6f64_b.jpg
405,1850,london,1,http://farm8.staticflickr.com/7302/11230028643_59aac936d6_b.jpg
406,1850,torino,1,http://farm4.staticflickr.com/3675/11229867826_e85eab7d77_b.jpg
407,1850,d. appleton & co,1,http://farm6.staticflickr.com/5489/11011186433_3cc8f4d100_b.jpg
408,1850,london,1,http://farm8.staticflickr.com/7396/11043681426_fcccc0d003_b.jpg
409,1850,london,1,http://farm4.staticflickr.com/3712/11228377954_f057740599_b.jpg
410,1850,london,1,http://farm4.staticflickr.com/3765/11043085355_e6ccc282a3_b.jpg
411,1850,boston,1,http://farm4.staticflickr.com/3719/11232949976_2c535d7a9e_b.jpg
412,1850,"newark, n.j",1,http://farm8.staticflickr.com/7401/11039228645_200832cf57_b.jpg
413,1850,gand,1,http://farm4.staticflickr.com/3769/11031619416_5661c29d1c_b.jpg
414,1850,london,1,http://farm4.staticflickr.com/3833/11231623183_f43472216d_b.jpg
415,1850,london,1,http://farm6.staticflickr.com/5522/11027142594_ed0975f918_b.jpg
416,1850,london,1,http://farm3.staticflickr.com/2890/11233528773_dae63fb313_b.jpg
417,1850,london,1,http://farm6.staticflickr.com/5480/11019074224_0b4ac8d4e4_b.jpg
418,1860,buenos aires,2,http://farm6.staticflickr.com/5495/11026660094_fc82a54c26_b.jpg
419,1860,buenos aires,2,http://farm6.staticflickr.com/5495/11026660094_fc82a54c26_b.jpg
420,1860,philadelphia,2,http://farm4.staticflickr.com/3712/11026722123_0c7a1b310a_b.jpg
421,1860,philadelphia,2,http://farm4.staticflickr.com/3712/11026722123_0c7a1b310a_b.jpg
422,1860,london,2,http://farm4.staticflickr.com/3731/11026505865_9e32ab29c3_b.jpg
423,1860,london,2,http://farm4.staticflickr.com/3731/11026505865_9e32ab29c3_b.jpg
424,1860,milano,1,http://farm6.staticflickr.com/5499/11237003036_3d6857075f_b.jpg
425,1860,"claremont, n.h",1,http://farm4.staticflickr.com/3812/11025470266_9b08f2e47b_b.jpg
426,1860,london,1,http://farm4.staticflickr.com/3809/11032252433_d6a44145bf_b.jpg
427,1860,wien,1,http://farm8.staticflickr.com/7444/11025980713_7dc94ec058_b.jpg
428,1860,london,1,http://farm8.staticflickr.com/7361/11062405696_7a2539a58b_b.jpg
429,1860,london,1,http://farm3.staticflickr.com/2815/11061446043_ea2f8d7df3_b.jpg
430,1860,london,1,http://farm6.staticflickr.com/5490/11236354495_5493d97322_b.jpg
431,1860,london,1,http://farm8.staticflickr.com/7308/11235181853_48859b474e_b.jpg
432,1860,london,1,http://farm8.staticflickr.com/7418/11055819685_36b5b92136_b.jpg
433,1860,london,1,http://farm4.staticflickr.com/3701/11056053794_5394bdcce1_b.jpg
434,1860,london,1,http://farm6.staticflickr.com/5514/11047236523_1187074674_b.jpg
435,1860,london; new york printed,1,http://farm4.staticflickr.com/3764/11057127745_6456515993_b.jpg
436,1860,paris,1,http://farm4.staticflickr.com/3834/11045581256_93ff68ba43_b.jpg
437,1860,madrid,1,http://farm4.staticflickr.com/3718/11046066593_a378fb6588_b.jpg
438,1860,pesten,1,http://farm4.staticflickr.com/3750/11049038494_c03cde79f3_b.jpg
439,1860,london,1,http://farm8.staticflickr.com/7310/11031291504_0dd6b426f7_b.jpg
440,1860,paris,1,http://farm6.staticflickr.com/5541/11060753826_9892e2d993_b.jpg
441,1860,london,1,http://farm8.staticflickr.com/7418/11235145206_d61e7e4744_b.jpg
442,1860,london,1,http://farm8.staticflickr.com/7290/11022386216_1686afb6c5_b.jpg
443,1860,new york,1,http://farm8.staticflickr.com/7447/11045844225_0167c8cd56_b.jpg
444,1860,montevideo,1,http://farm4.staticflickr.com/3823/11032699836_ae4d876c10_b.jpg
445,1860,london,1,http://farm6.staticflickr.com/5520/11060378755_2086de4283_b.jpg
446,1870,auxerre,1,http://farm4.staticflickr.com/3737/11245427226_921740952a_b.jpg
447,1870,william p. nimmo,1,http://farm3.staticflickr.com/2843/11058362006_99641e4d2d_b.jpg
448,1870,"cassell, petter, & galpin",1,http://farm6.staticflickr.com/5471/11094970183_f5bb0d94c2_b.jpg
449,1870,stuttgart,1,http://farm4.staticflickr.com/3774/11252475493_1d0090132c_b.jpg
450,1870,london & new york,1,http://farm6.staticflickr.com/5503/11053936873_a5147aaafb_b.jpg
451,1870,london,1,http://farm4.staticflickr.com/3673/11075984195_beea092845_b.jpg
452,1870,london,1,http://farm3.staticflickr.com/2890/11099650636_5cce6f0f15_b.jpg
453,1870,philadelphia,1,http://farm8.staticflickr.com/7365/11055093243_717e93d042_b.jpg
454,1870,leipzig [printed] und heidelberg,1,http://farm6.staticflickr.com/5502/11090303614_fab3283f9b_b.jpg
455,1870,paris,1,http://farm8.staticflickr.com/7430/11061549836_0da7e64f61_b.jpg
456,1870,"london george routledge and sons, 1866",1,http://farm3.staticflickr.com/2875/11071473726_5efb1b1920_b.jpg
457,1870,paris,1,http://farm4.staticflickr.com/3727/11075464815_ab653fc40f_b.jpg
458,1870,new york,1,http://farm6.staticflickr.com/5505/11064004703_7b133f9e15_b.jpg
459,1870,amsterdam,1,http://farm3.staticflickr.com/2874/11101784203_95b6f71af7_b.jpg
460,1870,london,1,http://farm6.staticflickr.com/5497/11073548306_97c91b383a_b.jpg
461,1870,london,1,http://farm8.staticflickr.com/7408/11058424515_3bbb01ef80_b.jpg
462,1870,london,1,http://farm6.staticflickr.com/5539/11244892384_1b7e318dcb_b.jpg
463,1870,leipzig,1,http://farm4.staticflickr.com/3697/11091551455_87410cc39f_b.jpg
464,1870,edinburgh & london,1,http://farm6.staticflickr.com/5516/11099434455_8afff8de58_b.jpg
465,1870,london,1,http://farm4.staticflickr.com/3686/11101428505_0f462c3101_b.jpg
466,1870,new york,1,http://farm4.staticflickr.com/3793/11249912286_33cca0b48c_b.jpg
467,1870,london & new york,1,http://farm8.staticflickr.com/7303/11105854014_35c8238721_b.jpg
468,1870,le mans,1,http://farm3.staticflickr.com/2828/11095234663_982eaf8eac_b.jpg
469,1870,quebec,1,http://farm4.staticflickr.com/3728/11058967013_769802e8a2_b.jpg
470,1870,paris,1,http://farm4.staticflickr.com/3796/11055838426_1750685f75_b.jpg
471,1880,london,1,http://farm4.staticflickr.com/3823/11065667043_72c08eaaa7_b.jpg
472,1880,bruxelles,1,http://farm3.staticflickr.com/2819/11153724763_2730e510d5_b.jpg
473,1880,london,1,http://farm8.staticflickr.com/7418/11075764486_6c2996ed59_b.jpg
474,1880,london,1,http://farm4.staticflickr.com/3773/11270874896_bba1ca1462_b.jpg
475,1880,philadelphia,1,http://farm8.staticflickr.com/7333/11068838045_9f20cb81fd_b.jpg
476,1880,reims,1,http://farm6.staticflickr.com/5471/11093573386_91469630d2_b.jpg
477,1880,paris,1,http://farm3.staticflickr.com/2810/11081098275_d5f522b5f1_b.jpg
478,1880,dublin,1,http://farm8.staticflickr.com/7398/11175287555_f85cd58a96_b.jpg
479,1880,london,1,http://farm6.staticflickr.com/5544/11067795036_296aa240fe_b.jpg
480,1880,london,1,http://farm4.staticflickr.com/3751/11079103283_01936339f6_b.jpg
481,1880,london,1,http://farm6.staticflickr.com/5499/11078234013_7fa540b87c_b.jpg
482,1880,"boston [mass.]; cambridge [mass., printed]",1,http://farm3.staticflickr.com/2865/11086244344_c092c6917e_b.jpg
483,1880,london,1,http://farm4.staticflickr.com/3800/11080096354_0794d6a077_b.jpg
484,1880,edinburgh,1,http://farm6.staticflickr.com/5536/11134844895_d96f85f9a1_b.jpg
485,1880,stockholm,1,http://farm8.staticflickr.com/7307/11080933644_6036732cdf_b.jpg
486,1880,philadelphia,1,http://farm8.staticflickr.com/7440/11271033376_b93fb63b66_b.jpg
487,1880,paris,1,http://farm6.staticflickr.com/5546/11158888313_2c90c68748_b.jpg
488,1880,london,1,http://farm3.staticflickr.com/2880/11169559924_b8d81deddf_b.jpg
489,1880,london,1,http://farm8.staticflickr.com/7349/11069213585_b2d4a80a41_b.jpg
490,1880,paris,1,http://farm8.staticflickr.com/7450/11081956676_cbc50c92a6_b.jpg
491,1880,"boston [mass.], cambridge [mass. printed]",1,http://farm8.staticflickr.com/7326/11075274445_05f48412fb_b.jpg
492,1880,london,1,http://farm6.staticflickr.com/5500/11175076376_65db0fb491_b.jpg
493,1880,philadelphia,1,http://farm6.staticflickr.com/5499/11273011945_d4ccc56740_b.jpg
494,1880,new york,1,http://farm3.staticflickr.com/2858/11279571706_4b9a0bcd37_b.jpg
495,1880,stockholm,1,http://farm8.staticflickr.com/7372/11274960244_c92851467f_b.jpg
496,1890,unknown,1,http://farm8.staticflickr.com/7360/11097521173_d4900e0d9d_b.jpg
497,1890,london,1,http://farm8.staticflickr.com/7396/11295791875_73cea5d633_b.jpg
498,1890,london,1,http://farm8.staticflickr.com/7428/11118739293_edf67a8cfe_b.jpg
499,1890,london,1,http://farm6.staticflickr.com/5501/11102029193_74db4d00fb_b.jpg
500,1890,"pp. vi. 334. ward & downey london, 1889",1,http://farm8.staticflickr.com/7389/11201508394_4080e82f29_b.jpg
501,1890,london,1,http://farm4.staticflickr.com/3812/11132073016_71d61eed75_b.jpg
502,1890,freiburg im breisgau,1,http://farm8.staticflickr.com/7337/11296492396_025936d03d_b.jpg
503,1890,london,1,http://farm8.staticflickr.com/7306/11104005003_8e5c03f870_b.jpg
504,1890,stuttgart,1,http://farm8.staticflickr.com/7333/11099442295_b730054683_b.jpg
505,1890,london,1,http://farm8.staticflickr.com/7449/11186945404_4f3735e766_b.jpg
506,1890,london,1,http://farm3.staticflickr.com/2816/11105891446_b7422f77b8_b.jpg
507,1890,london,1,http://farm4.staticflickr.com/3700/11120752455_9b815f46a7_b.jpg
508,1890,london,1,http://farm6.staticflickr.com/5482/11183676866_2220383f99_b.jpg
509,1890,london,1,http://farm8.staticflickr.com/7347/11190172113_4dce6e8711_b.jpg
510,1890,london,1,http://farm3.staticflickr.com/2848/11228956935_86dd82bc47_b.jpg
511,1890,london,1,http://farm6.staticflickr.com/5476/11113534805_3e0dfb0d49_b.jpg
512,1890,london,1,http://farm4.staticflickr.com/3740/11098603093_1eab76edb8_b.jpg
513,1890,birmingham,1,http://farm6.staticflickr.com/5482/11304298273_808272efe6_b.jpg
514,1890,new york; london,1,http://farm4.staticflickr.com/3830/11303358573_10cbf7f696_b.jpg
515,1890,jena,1,http://farm4.staticflickr.com/3737/11098336133_2292dcf1b7_b.jpg
516,1890,london,1,http://farm3.staticflickr.com/2846/11191976925_2d8bd50d85_b.jpg
517,1890,london,1,http://farm6.staticflickr.com/5525/11115687503_72edc85d3f_b.jpg
518,1890,london,1,http://farm4.staticflickr.com/3679/11218504216_26814ae02c_b.jpg
519,1890,london,1,http://farm6.staticflickr.com/5508/11226899026_1a0ec4f751_b.jpg
520,1890,jena,1,http://farm8.staticflickr.com/7433/11098170046_b25705f2fd_b.jpg
521,1900,bombay,1,http://farm3.staticflickr.com/2812/11238643625_f227c81765_b.jpg
522,1900,"boston, u.s.a",1,http://farm3.staticflickr.com/2840/11248933294_8ab4eb4fe6_b.jpg
523,1900,london,1,http://farm4.staticflickr.com/3672/11151798655_ee1260fa26_b.jpg
524,1900,london,1,http://farm4.staticflickr.com/3719/11300453215_4aef98ba51_b.jpg
525,1900,boston,1,http://farm6.staticflickr.com/5542/11161823704_40c1eb0dd8_b.jpg
526,1900,budapest,1,http://farm8.staticflickr.com/7299/11293130093_a84c956991_b.jpg
527,1900,edinburgh,1,http://farm8.staticflickr.com/7343/11133780163_9e005aff92_b.jpg
528,1900,"bangor, me",1,http://farm4.staticflickr.com/3801/11251027135_34fa9506a5_b.jpg
529,1900,warrington,1,http://farm8.staticflickr.com/7358/11168657666_9213982b85_b.jpg
530,1900,leipzig,1,http://farm8.staticflickr.com/7434/11300014445_9fb09210ed_b.jpg
531,1900,aarau,1,http://farm4.staticflickr.com/3827/11236228323_e3a4890fe8_b.jpg
532,1900,new york,1,http://farm4.staticflickr.com/3781/11287962334_6e23fdb3d8_b.jpg
533,1900,leipzig,1,http://farm8.staticflickr.com/7405/11140971373_9b63802f27_b.jpg
534,1900,karlsruhe,1,http://farm8.staticflickr.com/7454/11133840754_c1ec406cd8_b.jpg
535,1900,caracas,1,http://farm8.staticflickr.com/7347/11233390113_06beb14664_b.jpg
536,1900,london,1,http://farm8.staticflickr.com/7309/11253483834_72d1ec15e6_b.jpg
537,1900,turnhout,1,http://farm8.staticflickr.com/7414/11167947424_582006dc1f_b.jpg
538,1900,.-,1,http://farm4.staticflickr.com/3681/11301162016_60bcf8dfc7_b.jpg
539,1900,ilkeston,1,http://farm8.staticflickr.com/7425/11250384574_c1d2e3da57_b.jpg
540,1900,new york,1,http://farm4.staticflickr.com/3769/11251767685_9e2fc4dfc2_b.jpg
541,1900,london,1,http://farm8.staticflickr.com/7350/11302671743_552ba500d7_b.jpg
542,1900,paris,1,http://farm6.staticflickr.com/5515/11253447783_a091fca7d7_b.jpg
543,1900,london,1,http://farm8.staticflickr.com/7406/11231265243_559ba9da6d_b.jpg
544,1900,new york,1,http://farm6.staticflickr.com/5544/11232260476_a3772ebdff_b.jpg
545,1900,london,1,http://farm6.staticflickr.com/5537/11133753176_1717a6b871_b.jpg
546,1910,"roma, napoli, turin [printed]",1,http://farm6.staticflickr.com/5522/11287646456_05dc88e4e7_b.jpg
547,1910,"roma, napoli, turin [printed]",1,http://farm3.staticflickr.com/2855/11287722403_33258af099_b.jpg
548,1910,"roma, napoli, turin [printed]",1,http://farm6.staticflickr.com/5487/11170723876_0e224a8dc5_b.jpg
549,1910,"george g. harrap & co. london, [1913.]",1,http://farm8.staticflickr.com/7356/11254405096_9ca1e6bf4a_b.jpg
550,1910,"roma, napoli, turin [printed]",1,http://farm8.staticflickr.com/7377/11171045843_628b816ceb_b.jpg
551,1910,"ernest nister london; e. p. dutton & co. new york; printed in bavaria, [1912.]",1,http://farm4.staticflickr.com/3670/11254418623_76baeefb07_b.jpg
552,1910,"roma, napoli, turin [printed]",1,http://farm8.staticflickr.com/7405/11254336436_91a2c7e320_b.jpg
553,1910,"roma, napoli, turin [printed]",1,http://farm3.staticflickr.com/2881/11170722665_1b94e7521f_b.jpg
554,1910,"roma, napoli, turin [printed]",1,http://farm8.staticflickr.com/7303/11170857403_41cf81e06a_b.jpg
555,1910,"roma, napoli, turin [printed]",1,http://farm8.staticflickr.com/7376/11170780525_fc43eeb2b3_b.jpg
556,1910,"roma, napoli, turin [printed]",1,http://farm3.staticflickr.com/2883/11170689976_cfcb764543_b.jpg
557,1910,"ernest nister london; e. p. dutton & co. new york; printed in bavaria, [1912.]",1,http://farm4.staticflickr.com/3736/11254363194_8f23d7d63b_b.jpg
558,1910,"roma, napoli, turin [printed]",1,http://farm4.staticflickr.com/3708/11287627336_0c66ef2d68_b.jpg
559,1910,"roma, napoli, turin [printed]",1,http://farm8.staticflickr.com/7325/11170746125_40d15fb0a1_b.jpg
560,1910,"roma, napoli, turin [printed]",1,http://farm3.staticflickr.com/2886/11254333446_8eef230aae_b.jpg
561,1910,"george g. harrap & co. london, [1913.]",1,http://farm4.staticflickr.com/3774/11254379546_5d5a9e584a_b.jpg
562,1910,"roma, napoli, turin [printed]",1,http://farm6.staticflickr.com/5479/11171042353_1dd11579dd_b.jpg
563,1910,"roma, napoli, turin [printed]",1,http://farm8.staticflickr.com/7314/11170835646_867a97afda_b.jpg
564,1910,"roma, napoli, turin [printed]",1,http://farm8.staticflickr.com/7319/11170811186_7a5db9744b_b.jpg
565,1910,"george g. harrap & co. london, [1913.]",1,http://farm4.staticflickr.com/3728/11254401506_3145a522e7_b.jpg
566,1910,"roma, napoli, turin [printed]",1,http://farm4.staticflickr.com/3833/11170906953_9f67b0910f_b.jpg
567,1910,"roma, napoli, turin [printed]",1,http://farm8.staticflickr.com/7327/11287714553_5dca327d0b_b.jpg
568,1910,"roma, napoli, turin [printed]",1,http://farm8.staticflickr.com/7311/11170888734_bb83c929c5_b.jpg
569,1910,"roma, napoli, turin [printed]",1,http://farm6.staticflickr.com/5526/11170763715_4f2a086364_b.jpg
570,1910,"roma, napoli, turin [printed]",1,http://farm3.staticflickr.com/2838/11170794916_95bc99e00f_b.jpg
571,1920,helsingissa,1,http://farm3.staticflickr.com/2880/11170889435_5cd89d31fc_b.jpg
572,1920,helsingissa,1,http://farm4.staticflickr.com/3799/11287558585_b89ef27f1b_b.jpg
573,1920,"pp. 121. t. fisher unwin london, 1925",1,http://farm6.staticflickr.com/5525/11171092903_1553ba9176_b.jpg
574,1920,"pp. 79. erskine macdonald london, 1919",1,http://farm4.staticflickr.com/3821/11254429456_810ca11e67_b.jpg
575,1920,"pp. vi. 79. g. bell & sons london, 1925",1,http://farm8.staticflickr.com/7337/11171095693_d29db9bbb9_b.jpg
576,1920,"pp. 121. t. fisher unwin london, 1925",1,http://farm6.staticflickr.com/5547/11287683503_d61cfcda73_b.jpg
577,1920,"pp. 121. t. fisher unwin london, 1925",1,http://farm6.staticflickr.com/5522/11170897655_3a5f8baf96_b.jpg
578,1920,helsingissa,1,http://farm8.staticflickr.com/7334/11287604356_62f812773f_b.jpg
579,1920,"pp. 45. g. g. harrap & co. london, 1918",1,http://farm3.staticflickr.com/2817/11254399025_e45d875c80_b.jpg
580,1920,helsingissa,1,http://farm8.staticflickr.com/7363/11287605376_933d360e6a_b.jpg
581,1920,"pp. 193. selwyn & blount london, 1920",1,http://farm4.staticflickr.com/3682/11170879215_bf05f41cb3_b.jpg
582,1920,"pp. 59. j. w. arrowsmith bristol, 1920",1,http://farm6.staticflickr.com/5535/11170941784_d394bb9b35_b.jpg
583,1920,"pp. ix. 268. harcourt & co. new york, 1920",1,http://farm8.staticflickr.com/7425/11170915686_96b5671299_b.jpg
584,1920,"pp. 121. t. fisher unwin london, 1925",1,http://farm8.staticflickr.com/7399/11171096853_5dbf673c7b_b.jpg
585,1920,"pp. 23. w. heffer & sons cambridge, 1923",1,http://farm4.staticflickr.com/3756/11254415845_6b6da83636_b.jpg
586,1920,"pp. 121. t. fisher unwin london, 1925",1,http://farm4.staticflickr.com/3676/11170939306_37165d4135_b.jpg
587,1920,"pp. 149. g. routledge & sons; kegan paul & co. london, [1921.]",1,http://farm4.staticflickr.com/3674/11287691773_af4eccd16a_b.jpg
588,1920,"pp. x. 207. chatto & windus london, 1917",1,http://farm4.staticflickr.com/3763/11287608416_1f54f8ebce_b.jpg
